year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2019,UAB,78,27,65,7,19,17,22,14,28,42,6,3,2,11,19
2019,New Mexico State,77,25,51,7,25,20,27,11,28,39,14,6,2,16,19
2019,Kent State,77,28,65,12,32,9,10,13,19,32,12,7,4,11,14
2019,Mississippi State,76,25,52,8,22,18,23,8,24,32,11,7,8,12,22
2019,Butler,76,26,57,12,28,12,16,8,18,26,16,5,1,8,23
2019,Prairie View A&M,76,28,64,15,28,5,7,10,17,27,17,9,1,12,19
2019,Louisville,76,26,59,9,26,15,17,9,26,35,16,2,0,5,22
2019,North Carolina Central,74,24,57,9,21,17,21,15,23,38,17,0,2,9,20
2019,Yale,74,27,72,8,37,12,15,12,27,39,8,5,5,9,16
2019,Grambling State,73,31,55,7,12,4,5,3,29,32,22,4,2,15,17
2019,South Dakota State,73,27,64,9,26,10,11,12,26,38,13,3,2,10,20
2019,Drake,73,28,75,6,23,11,11,8,32,40,10,6,4,13,19
2019,Dayton,73,30,55,5,18,8,11,4,25,29,12,3,2,11,19
2019,IU Indy,73,29,65,8,27,7,9,7,35,42,11,5,0,18,13
2019,Iona,73,22,55,15,41,14,15,2,24,26,11,6,1,12,14
2019,Ole Miss,72,29,62,11,31,3,4,8,22,30,16,1,2,11,24
2019,Cincinnati,72,28,65,6,27,10,14,12,20,32,9,4,2,7,18
2019,Howard,72,23,59,10,26,16,18,3,31,34,13,5,5,10,24
2019,St. Francis (PA),72,24,65,9,24,15,18,12,26,38,11,5,2,12,18
2019,St. Francis (NY),72,27,63,11,29,7,10,8,20,28,18,5,7,10,22
2019,Providence,72,24,62,3,23,21,30,13,22,35,16,11,7,9,20
2019,Furman,70,26,62,8,27,10,12,6,20,26,14,8,2,6,16
2019,Colgate,70,25,56,15,29,5,6,8,23,31,10,3,1,13,15
2019,Temple,70,28,71,7,22,7,13,15,24,39,13,7,1,11,22
2019,Sam Houston State,69,31,65,6,21,1,4,10,23,33,24,6,3,12,25
2019,Vermont,69,23,53,16,32,7,13,7,26,33,9,2,3,16,27
2019,Wright State,69,25,59,10,25,9,11,11,21,32,7,5,1,9,13
2019,Campbell,69,27,63,6,20,9,11,7,21,28,13,9,1,12,12
2019,Syracuse,69,21,51,12,29,15,18,11,17,28,12,5,4,13,14
2019,Seattle,68,25,60,6,18,12,19,17,28,45,14,2,2,13,17
2019,Georgetown,68,25,62,5,21,13,16,10,20,30,10,9,1,8,15
2019,Southern Mississippi,68,22,53,10,29,14,20,6,21,27,13,5,1,7,11
2019,Seton Hall,68,25,62,9,27,9,15,11,21,32,12,4,3,13,19
2019,Florida Atlantic ,66,21,58,11,30,13,16,11,19,30,12,6,0,12,14
2019,Bradley,65,22,52,9,21,12,18,3,23,26,12,3,3,10,22
2019,St. John's,65,22,69,8,31,13,23,16,27,43,9,11,1,16,22
2019,Toledo,64,23,59,9,28,9,11,5,26,31,12,6,6,9,15
2019,Kansas State,64,22,59,8,27,12,15,13,21,34,10,5,1,13,18
2019,Marquette,64,24,74,8,31,8,12,19,25,44,6,9,5,12,20
2019,Grand Canyon,63,25,62,9,29,4,7,7,29,36,12,5,4,14,21
2019,Utah State,61,19,54,7,20,16,20,15,20,35,13,3,4,21,18
2019,Loyola (IL),61,26,55,5,14,4,6,3,24,27,20,8,5,14,14
2019,Nevada,61,19,55,5,24,18,25,19,21,40,4,7,5,14,21
2019,San Diego,60,22,60,10,24,6,7,14,23,37,13,7,3,22,17
2019,Iowa State,59,23,53,6,22,7,10,6,25,31,9,9,2,12,15
2019,VCU,58,19,61,6,26,14,17,13,21,34,6,8,3,12,16
2019,Cal State Fullerton,58,18,50,5,19,17,19,7,30,37,10,5,6,13,22
2019,Saint Mary's,57,23,55,8,22,3,6,10,23,33,9,3,3,8,13
2019,Northern Kentucky,57,23,62,5,22,6,8,12,27,39,11,6,3,17,17
2019,Gardner-Webb,56,22,50,9,23,3,4,5,16,21,10,5,2,16,16
2019,Montana,55,20,60,6,24,9,13,8,22,30,10,8,3,10,19
2019,Georgia State,55,18,60,6,23,13,17,7,20,27,5,6,1,7,11
2019,California Baptist,55,15,47,7,22,18,19,10,29,39,6,2,3,15,13
2019,Wisconsin,54,20,60,6,30,8,13,16,19,35,9,8,1,13,15
2019,Northeastern,53,16,57,6,28,15,20,9,18,27,7,8,3,10,12
2019,Saint Louis,52,19,52,4,23,10,16,11,25,36,6,6,3,18,23
2019,Old Dominion,48,18,67,6,25,6,6,13,28,41,4,7,5,9,20
2019,Abilene Christian,44,17,53,5,23,5,10,3,14,17,9,9,3,10,16
