year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2007,Florida,496,154,295,53,129,135,185,71,166,236,78,25,30,89,93
2007,Ohio State,475,162,340,41,117,110,150,64,143,207,69,40,22,54,86
2007,West Virginia,372,137,279,50,115,48,72,44,111,155,91,28,21,55,64
2007,Clemson,368,138,288,37,103,55,100,64,113,177,83,46,19,75,85
2007,Georgetown,364,139,278,34,86,52,79,67,120,186,86,25,28,57,81
2007,Mississippi State,331,120,263,35,109,58,80,52,109,161,64,38,23,57,66
2007,North Carolina,325,117,257,19,63,72,96,66,100,166,62,24,17,49,58
2007,UCLA,322,111,256,30,81,70,90,40,119,159,62,34,12,63,95
2007,Kansas,311,118,225,28,52,47,79,43,92,134,81,47,19,62,82
2007,Memphis,292,97,240,25,72,73,102,65,87,151,40,20,22,45,79
2007,Oregon,286,96,206,37,84,57,67,31,86,116,42,19,6,45,75
2007,Tennessee,282,95,189,41,84,51,79,41,76,116,51,22,5,28,69
2007,Air Force,277,100,206,33,93,44,60,28,94,122,64,29,8,39,62
2007,Florida State,235,91,157,22,46,31,49,25,62,86,39,27,10,52,58
2007,Syracuse,229,83,184,20,66,43,60,37,90,126,45,21,19,40,59
2007,USC,228,78,170,15,47,57,72,37,82,118,36,19,13,39,52
2007,Vanderbilt,220,74,175,31,85,41,54,32,74,106,52,23,9,33,55
2007,Pittsburgh,218,81,167,23,49,33,55,31,77,107,54,13,15,41,52
2007,UNLV,213,71,186,27,83,44,59,47,66,112,40,16,10,25,63
2007,DePaul,204,73,143,24,53,34,46,26,79,104,51,8,9,34,39
2007,Texas A&M,204,71,151,13,31,49,76,30,72,101,33,14,6,26,56
2007,NC State,198,66,144,15,44,51,73,29,81,109,32,12,8,42,45
2007,Southern Illinois,182,58,141,20,58,46,67,31,57,88,31,20,8,40,61
2007,Butler,176,62,148,28,69,24,35,27,57,83,33,23,3,32,55
2007,Massachusetts,166,61,122,11,31,33,50,32,41,72,28,19,13,35,39
2007,Bradley,162,55,137,14,47,38,49,27,53,79,33,25,7,34,31
2007,VCU,158,55,132,16,39,32,41,29,36,65,27,22,4,18,48
2007,Virginia,158,48,104,16,43,46,54,20,50,70,21,8,10,20,40
2007,Xavier,150,50,117,16,40,34,45,18,48,65,25,7,6,18,40
2007,Texas,147,49,115,11,44,38,42,24,41,65,21,11,7,29,41
2007,Louisville,147,45,96,12,35,45,59,19,38,56,17,14,8,26,53
2007,Wisconsin,144,43,106,12,41,46,57,17,46,62,27,14,5,17,42
2007,Washington State,144,54,117,12,32,24,29,22,50,72,28,13,12,25,32
2007,Niagara,144,45,128,10,46,44,62,32,53,85,19,17,3,32,34
2007,Kentucky,143,44,102,15,45,40,54,26,44,69,29,10,7,23,40
2007,Ole Miss,141,52,113,11,34,26,37,23,48,71,19,20,8,40,35
2007,Maryland,141,54,117,12,28,21,34,34,57,91,32,12,12,39,28
2007,Georgia,140,49,107,19,40,23,34,22,43,64,25,16,5,30,34
2007,Nevada,139,49,119,12,41,29,34,26,53,78,32,7,14,33,38
2007,Purdue,139,52,122,10,34,25,42,30,38,67,25,24,2,20,41
2007,Boston College,139,51,112,14,41,23,31,25,44,68,25,9,12,16,27
2007,San Diego State,138,50,116,12,40,26,42,20,50,69,27,20,9,31,31
2007,Winthrop,135,52,123,16,52,15,27,26,56,81,33,9,9,27,30
2007,Michigan,134,44,106,12,33,34,44,25,47,71,21,10,9,29,32
2007,Marist,129,40,120,19,60,30,39,32,38,69,23,20,2,24,44
2007,Michigan State,128,44,100,12,30,28,32,16,39,55,32,11,3,25,45
2007,Kansas State,124,47,108,13,46,17,35,20,39,58,34,15,5,22,28
2007,Indiana,119,40,110,14,41,25,37,23,60,83,23,7,6,25,33
2007,Virginia Tech,102,34,88,8,27,26,44,10,41,50,14,14,6,20,33
2007,Alabama,87,31,73,9,21,16,23,22,20,42,13,8,7,17,25
2007,Long Beach State,86,32,65,12,21,10,14,10,18,28,11,2,3,13,23
2007,Providence,78,29,64,7,23,13,23,14,27,41,15,12,3,23,18
2007,Fresno State,78,27,60,18,40,6,9,11,19,29,21,6,5,16,13
2007,Brigham Young,77,29,67,9,19,10,13,15,21,36,10,2,2,10,23
2007,Duke,77,27,58,3,11,20,32,19,23,42,11,5,6,17,19
2007,Texas Tech,75,30,65,7,17,8,9,10,17,27,11,4,0,6,15
2007,South Alabama,73,26,66,13,30,8,17,16,31,47,14,4,7,17,21
2007,Hofstra,71,27,60,11,25,6,13,9,18,27,8,3,0,5,19
2007,Creighton,71,30,71,3,19,8,12,11,21,31,12,10,1,6,17
2007,Missouri State,70,22,58,7,23,19,26,14,18,31,17,11,1,17,18
2007,Davidson,70,24,70,10,37,12,14,13,22,35,17,13,2,17,17
2007,Jackson State,69,25,69,6,22,13,14,7,13,19,10,8,1,8,20
2007,Florida A&M,69,29,64,4,17,7,18,15,27,42,13,6,3,13,26
2007,New Mexico State,67,25,62,7,25,10,12,14,21,34,14,5,0,17,22
2007,Eastern Kentucky,65,28,59,6,22,3,6,6,10,16,14,12,1,16,13
2007,Notre Dame,64,28,67,4,22,4,13,13,29,41,10,10,2,13,22
2007,Oklahoma State,64,21,47,8,22,14,21,8,19,27,12,5,5,13,17
2007,Texas A&M-CC,63,20,46,6,12,17,25,7,27,34,16,5,5,17,26
2007,Georgia Tech,63,25,61,3,11,10,17,20,22,41,11,6,4,10,23
2007,Mississippi Valley State,63,25,61,3,12,10,17,11,26,36,10,7,2,17,15
2007,Arizona,63,21,51,4,15,17,18,9,24,32,16,6,6,17,23
2007,Toledo,61,24,58,5,19,8,11,8,15,23,9,5,1,11,17
2007,Arkansas,60,21,57,3,20,15,20,10,16,26,5,5,3,11,20
2007,Appalachian State,59,22,59,5,20,10,16,13,21,33,12,14,5,14,16
2007,Utah State,58,23,55,7,18,5,6,7,23,30,15,3,1,12,18
2007,Wright State,58,23,69,5,20,7,12,12,18,30,12,9,1,8,15
2007,Stanford,58,21,51,3,12,13,27,18,20,37,10,2,1,21,22
2007,Villanova,58,18,55,7,21,15,20,9,22,30,8,5,2,8,22
2007,North Texas,58,19,53,4,10,16,22,10,24,34,12,6,5,18,25
2007,East Tennessee State,57,26,64,1,13,4,6,6,26,32,13,10,4,12,17
2007,Albany,57,22,58,8,26,5,7,13,13,25,16,2,4,8,19
2007,Vermont,57,24,56,5,12,4,5,9,29,37,21,4,4,20,18
2007,Central Connecticut State,57,19,53,10,26,9,10,7,20,27,8,4,3,11,12
2007,Gonzaga,57,19,56,7,19,12,16,8,23,30,14,6,5,10,17
2007,Drexel,56,22,53,5,22,7,16,8,24,31,15,7,2,9,19
2007,Miami (OH),56,21,44,7,20,7,10,4,21,24,10,1,4,7,15
2007,Belmont,55,20,56,6,26,9,17,16,16,31,10,6,1,12,16
2007,Oral Roberts,54,19,53,6,20,10,16,13,22,34,11,3,4,12,13
2007,Illinois,52,19,45,6,17,8,15,10,28,37,12,3,1,19,22
2007,Pennsylvania ,52,21,58,4,20,6,8,8,19,27,8,2,1,8,19
2007,Holy Cross,51,14,42,1,11,22,31,12,19,30,10,9,0,20,23
2007,Austin Peay,51,18,62,5,22,10,15,13,20,33,12,7,3,13,23
2007,Delaware State,50,22,60,6,29,0,0,13,18,31,9,2,0,11,11
2007,Marquette,49,15,47,10,29,9,15,13,16,29,7,6,4,15,19
2007,Old Dominion,46,18,55,4,20,6,7,13,23,35,4,8,4,11,21
2007,George Washington,44,13,48,3,14,15,25,13,24,36,6,3,5,20,16
2007,Weber State,42,13,38,1,6,15,22,7,19,25,8,5,3,17,13
