year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2006,Florida,436,149,325,45,119,93,116,69,163,231,88,32,44,70,89
2006,UCLA,379,134,312,29,102,82,130,71,144,214,77,36,20,80,117
2006,Michigan,370,134,278,38,92,64,90,39,122,161,74,42,20,60,80
2006,South Carolina,362,143,298,30,111,46,65,52,101,153,86,52,37,45,63
2006,George Mason,347,125,267,28,73,69,107,46,123,168,52,30,17,53,66
2006,UConn,341,116,225,29,70,80,109,39,95,134,63,26,18,63,65
2006,LSU,315,114,282,12,53,75,117,58,132,190,57,35,40,69,76
2006,Memphis,291,108,223,26,70,49,75,47,90,136,47,38,12,52,88
2006,Louisville,282,98,205,35,90,51,69,42,102,143,61,20,8,58,63
2006,Texas,269,93,228,24,77,59,76,53,139,191,57,27,17,46,56
2006,Villanova,262,83,237,24,86,72,90,67,80,147,37,36,13,41,81
2006,Old Dominion,253,76,223,23,72,78,108,63,124,186,51,20,14,53,67
2006,Gonzaga,240,78,162,11,33,73,94,34,78,111,38,16,9,32,61
2006,Washington,234,79,184,23,62,53,70,32,61,92,33,35,9,35,64
2006,Manhattan,233,83,186,22,58,45,58,33,81,114,35,31,11,38,74
2006,Cincinnati,224,81,176,21,59,41,62,38,81,118,52,13,18,35,38
2006,Wichita State,221,71,169,22,61,57,78,38,84,121,43,13,6,35,53
2006,Boston College,216,79,169,19,59,39,55,32,80,112,56,19,17,37,48
2006,Bradley,213,65,171,18,43,65,91,43,68,110,37,17,5,41,51
2006,West Virginia,202,65,151,33,87,39,52,19,55,73,45,24,6,32,39
2006,Hofstra,201,82,184,18,58,19,33,30,77,106,42,26,24,36,51
2006,Duke,198,63,158,16,57,56,73,32,82,114,39,22,23,53,44
2006,Missouri State,192,59,158,14,51,60,81,38,78,116,40,31,7,51,47
2006,Miami (FL),180,69,161,17,50,25,34,24,77,101,36,24,10,29,42
2006,Georgetown,177,68,158,16,54,25,34,32,69,100,48,18,13,29,38
2006,Arizona,172,63,124,10,27,36,43,29,42,70,34,16,8,18,38
2006,Indiana,167,66,140,24,62,11,22,30,40,69,32,13,3,22,45
2006,Notre Dame,163,55,106,15,38,38,49,14,52,65,31,16,4,33,41
2006,Charlotte,157,51,138,17,46,38,52,32,61,93,29,12,13,28,35
2006,UTEP,152,51,98,20,43,30,39,12,40,52,40,20,6,28,31
2006,Kentucky,152,48,123,13,49,43,48,31,51,81,27,9,4,20,37
2006,Alabama,149,47,94,14,34,41,56,28,35,62,25,11,6,28,32
2006,George Washington,149,52,134,15,40,30,41,33,40,73,26,14,4,22,49
2006,Saint Joseph's,146,46,111,15,37,39,44,15,48,63,27,16,8,22,37
2006,Pittsburgh,145,56,107,12,34,21,26,16,51,66,29,6,9,26,36
2006,Montana,143,49,111,13,32,32,38,16,46,61,37,5,5,15,25
2006,Milwaukee,142,47,116,13,40,35,49,23,43,65,23,14,4,23,33
2006,Illinois,142,54,113,13,40,21,25,17,47,63,32,10,1,23,45
2006,Akron,140,50,121,20,60,20,32,30,46,76,35,7,10,23,43
2006,Rutgers,138,47,107,16,46,28,46,22,55,76,21,7,3,25,40
2006,Clemson,137,47,116,12,41,31,49,26,48,74,27,23,3,26,46
2006,Tennessee,136,51,120,15,50,19,27,28,44,71,27,15,13,23,35
2006,Houston,136,49,122,18,68,20,36,15,44,59,29,35,11,25,38
2006,Minnesota,135,54,119,9,24,18,26,24,39,63,29,17,6,24,35
2006,Florida State,135,53,117,7,24,22,35,12,35,46,12,3,2,15,27
2006,Stanford,132,42,95,11,29,37,53,18,49,67,25,16,9,34,50
2006,North Carolina,129,45,112,15,48,24,29,26,76,101,31,13,13,30,27
2006,Texas A&M,123,42,109,13,33,26,34,26,46,71,23,15,8,25,41
2006,Creighton,123,39,95,17,47,28,39,23,49,71,31,6,4,26,28
2006,Ohio State,122,45,112,10,38,22,32,16,49,65,20,6,8,15,27
2006,Northwestern State,118,44,115,15,43,15,25,30,42,72,30,16,7,35,45
2006,Butler,116,41,117,17,62,17,20,18,35,53,20,19,2,14,27
2006,Monmouth,116,41,102,14,43,20,26,14,55,69,33,9,13,27,28
2006,Bucknell,115,32,85,13,33,38,47,17,41,58,18,14,2,33,37
2006,NC State,112,43,98,8,38,18,29,14,51,64,20,12,4,24,32
2006,Delaware State,112,40,86,16,42,16,29,16,24,39,23,14,2,23,34
2006,Marquette,85,32,61,7,22,14,19,11,18,28,13,9,4,12,22
2006,UNC Wilmington,85,32,54,11,22,10,18,8,25,33,20,2,1,15,22
2006,Maryland,84,28,71,3,13,25,36,24,53,77,17,8,7,20,22
2006,San Diego State,83,31,55,10,18,11,15,12,24,36,15,7,2,16,19
2006,Nevada,79,33,70,5,18,8,10,17,19,36,15,5,7,9,23
2006,Oral Roberts,78,28,53,7,15,15,20,7,18,24,14,4,4,13,17
2006,Fairleigh Dickinson,77,26,57,7,20,18,32,15,21,35,17,4,5,10,18
2006,Pacific,76,26,63,10,25,14,18,14,23,37,18,4,2,14,22
2006,Xavier,75,21,51,10,28,23,33,11,20,31,14,4,1,8,20
2006,Wisconsin,75,25,58,10,20,15,22,11,17,27,19,4,3,10,17
2006,Oklahoma,74,32,61,5,14,5,8,11,34,44,18,8,4,18,25
2006,Kansas,73,26,58,7,18,14,19,13,24,36,11,12,1,18,25
2006,Temple,73,25,74,9,36,14,17,21,20,40,16,7,4,5,14
2006,Penn State,71,26,67,8,31,11,19,15,18,33,18,12,2,9,19
2006,Air Force,69,21,41,13,27,14,18,2,14,15,15,7,1,11,13
2006,Vanderbilt,69,28,65,7,28,6,10,14,18,32,18,6,1,11,20
2006,Brigham Young,67,26,57,6,19,9,16,12,29,40,15,5,7,25,18
2006,Lipscomb,66,25,54,8,21,8,12,11,19,29,9,6,0,17,14
