year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2008,Memphis,487,165,354,32,94,125,180,86,146,232,92,41,37,54,94
2008,Bradley,460,157,350,51,146,95,129,61,127,187,97,50,14,63,108
2008,Kansas,450,172,327,38,98,68,97,55,161,216,89,51,24,88,114
2008,North Carolina,438,167,319,28,82,76,97,67,122,188,87,35,17,61,81
2008,Tulsa,420,135,324,41,121,109,156,79,164,243,73,24,35,71,91
2008,Ohio State,404,156,299,36,101,56,87,54,122,176,91,41,36,67,76
2008,Massachusetts,392,144,345,42,138,62,87,77,130,206,80,41,33,60,80
2008,UCLA,348,127,275,29,75,65,88,63,138,201,69,32,42,70,83
2008,Ole Miss,323,116,241,36,78,55,89,48,114,162,73,19,9,63,71
2008,Louisville,309,116,211,31,74,46,79,42,90,131,68,30,21,66,77
2008,Texas,298,109,246,39,98,41,66,59,100,158,63,17,22,38,74
2008,Xavier,294,96,214,26,68,76,103,38,92,129,51,22,11,41,69
2008,Florida,291,115,232,29,73,32,53,43,107,149,76,31,9,50,68
2008,Davidson,286,98,224,37,101,53,75,36,78,114,63,31,3,32,71
2008,Syracuse,252,92,197,17,45,51,77,55,76,130,58,36,20,49,39
2008,Western Kentucky,251,87,192,29,68,48,66,38,68,105,41,29,14,47,72
2008,Virginia Tech,241,86,172,26,63,43,65,29,67,95,49,18,10,27,43
2008,Houston,240,77,192,39,100,47,61,43,71,113,37,19,18,24,52
2008,Virginia,231,86,181,26,71,33,57,33,69,102,42,13,12,38,51
2008,West Virginia,223,81,183,16,41,45,58,42,71,112,44,12,14,33,63
2008,Stanford,221,81,181,21,49,38,56,44,85,129,56,14,15,37,43
2008,Villanova,216,73,159,16,43,54,71,27,77,103,28,24,5,47,59
2008,Michigan State,211,80,165,15,43,36,44,29,70,98,49,7,8,38,63
2008,Tennessee,208,67,160,16,58,58,85,29,73,101,37,28,7,51,66
2008,Wisconsin,199,66,151,20,61,47,70,36,71,107,32,13,10,38,42
2008,Arizona State,186,61,137,25,73,39,54,25,68,92,44,13,13,33,43
2008,Dayton,184,64,142,16,44,40,61,25,76,101,28,12,9,44,53
2008,Washington State,179,71,160,10,46,27,42,26,85,110,43,18,10,26,44
2008,Purdue,168,59,134,17,41,33,41,30,51,80,23,14,10,23,44
2008,Arkansas,163,54,107,13,35,42,56,23,39,61,25,10,7,21,31
2008,Marquette,155,54,125,15,43,32,41,32,48,80,25,8,6,16,42
2008,Siena,155,46,102,15,41,48,64,15,48,63,25,18,4,30,30
2008,Ohio,153,56,110,19,54,22,34,23,48,70,39,20,2,27,38
2008,Butler,152,49,114,24,54,30,41,21,47,67,29,20,2,24,46
2008,Miami (FL),150,50,118,14,35,36,43,21,57,77,24,8,7,25,39
2008,Mississippi State,150,50,111,12,36,38,56,19,58,77,25,7,13,20,38
2008,Old Dominion,144,58,119,12,33,16,32,25,46,71,32,15,6,25,29
2008,Mount St. Mary's,143,47,120,12,42,37,46,23,40,63,26,14,4,26,34
2008,Nebraska,142,48,107,14,42,32,49,21,52,73,33,17,9,28,37
2008,Utah,141,42,110,13,40,44,55,18,57,74,21,9,5,27,46
2008,Maryland,140,49,111,9,33,33,50,31,49,79,34,12,12,34,29
2008,Valparaiso,139,53,118,14,50,19,31,21,49,69,31,6,1,30,40
2008,Duke,138,44,108,11,43,39,53,23,44,67,15,17,5,28,40
2008,Georgetown,136,52,92,18,41,14,31,22,49,70,25,8,5,35,39
2008,Pittsburgh,136,49,121,10,39,28,32,26,50,76,21,13,10,17,29
2008,Kansas State,135,50,113,7,29,28,42,34,47,80,19,11,2,26,44
2008,San Diego,133,52,112,8,27,21,35,21,41,61,24,19,6,28,41
2008,UAB,129,47,114,9,35,26,45,23,52,74,27,10,4,25,32
2008,Akron,128,45,111,18,45,20,32,20,37,57,22,18,4,27,35
2008,Creighton,128,47,123,16,50,18,25,23,50,73,15,12,4,34,37
2008,UNLV,127,41,102,11,40,34,43,18,44,62,22,17,8,29,36
2008,California,124,44,101,10,34,26,37,19,41,60,24,11,2,30,34
2008,Oklahoma,120,39,89,11,32,31,45,16,37,53,23,8,5,25,36
2008,Southern Illinois,120,39,101,12,32,30,41,29,46,75,27,10,0,29,37
2008,Texas A&M,116,47,97,10,26,12,24,19,47,66,30,4,2,24,30
2008,Illinois State,109,44,119,12,45,9,20,26,40,65,30,19,8,21,35
2008,Notre Dame,109,39,110,12,38,19,24,24,58,81,21,7,8,25,31
2008,Drake,99,26,69,16,42,31,38,18,22,39,18,8,4,15,21
2008,Robert Morris,81,29,64,16,41,7,9,13,17,29,25,10,2,20,23
2008,Nevada,79,31,66,7,18,10,14,14,23,37,19,5,3,10,18
2008,Baylor,79,28,69,8,28,15,20,16,21,37,11,9,1,11,15
2008,VCU,77,25,63,12,30,15,20,12,24,35,12,4,5,15,26
2008,Gonzaga,76,28,55,12,27,8,14,12,23,34,14,11,1,18,19
2008,Stephen F. Austin,75,31,84,5,20,8,12,16,34,50,16,7,7,11,21
2008,Brown,74,25,50,16,31,8,14,6,19,24,18,6,0,11,16
2008,Rhode Island,73,27,63,5,13,14,23,14,29,43,13,6,4,12,17
2008,Indiana,72,28,64,10,24,6,12,13,17,30,14,8,3,10,23
2008,Washington,71,28,63,4,16,11,24,15,21,36,15,11,3,11,18
2008,Belmont,70,26,59,8,23,10,15,11,23,33,12,7,2,14,21
2008,Oregon,69,22,64,9,38,16,19,12,25,36,13,6,2,10,26
2008,UTEP,69,24,69,7,19,14,24,15,29,43,12,6,3,10,24
2008,UConn,69,25,58,3,6,16,20,16,26,42,14,5,4,15,16
2008,Clemson,69,23,60,9,33,14,23,14,18,31,9,8,3,14,24
2008,UC Santa Barbara,68,23,61,8,23,14,17,8,20,27,16,10,2,13,22
2008,USC,67,21,50,6,12,19,27,10,19,29,12,6,4,11,24
2008,Cincinnati,67,24,51,9,21,10,17,15,26,40,15,5,2,19,25
2008,New Mexico,66,25,55,7,25,9,20,12,20,32,15,10,0,12,23
2008,UNC Asheville,66,27,52,8,18,4,10,12,23,35,16,5,3,20,8
2008,Kentucky,66,23,48,8,20,12,17,9,18,26,13,4,5,11,22
2008,Arizona,65,21,46,6,15,17,21,8,23,31,12,3,3,12,14
2008,Rider,65,25,61,9,20,6,9,14,28,41,15,7,4,16,15
