year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2022,Boston University,117,40,107,13,44,24,28,20,45,65,17,6,1,21,28
2022,Wisconsin,116,40,109,8,39,28,37,20,53,73,22,11,10,22,28
2022,Ohio State,115,42,100,8,37,23,32,23,53,76,17,11,8,29,34
2022,Illinois,107,36,99,9,42,26,38,20,54,74,24,11,6,31,31
2022,Rutgers,87,36,71,11,27,4,6,13,31,44,22,1,6,13,15
2022,San Francisco,87,32,68,9,35,14,22,9,26,35,10,7,6,9,24
2022,Bryant,82,31,71,4,24,16,23,12,22,34,7,11,5,13,24
2022,Detroit-Mercy,79,31,66,10,25,7,12,10,21,31,10,5,2,9,15
2022,Princeton,79,33,68,9,26,4,11,13,22,35,13,4,0,10,13
2022,Kentucky,79,26,61,4,15,23,35,14,22,36,18,6,6,13,17
2022,Kent State,79,27,61,10,23,15,21,9,22,31,13,6,2,8,19
2022,Virginia Military,78,22,55,11,33,23,25,9,27,36,10,6,1,18,17
2022,Appalachian State,74,23,50,11,28,17,26,5,29,34,14,6,8,16,10
2022,Eastern Washington,74,26,55,12,29,10,13,7,24,31,14,7,2,17,21
2022,Iona,74,29,63,6,20,10,18,15,22,37,16,9,1,16,20
2022,Davidson,73,28,59,10,25,7,12,8,24,32,14,3,3,8,18
2022,New Orleans,73,24,71,3,15,22,28,18,28,46,6,10,1,14,24
2022,Virginia Tech,73,23,47,4,12,23,26,4,21,25,11,4,2,13,19
2022,Missouri State,72,26,64,9,24,11,12,11,24,35,8,5,4,11,11
2022,Georgia State,72,23,70,6,16,20,25,13,28,41,12,5,5,7,25
2022,Utah State,72,25,65,9,28,13,21,14,27,41,20,3,2,12,18
2022,Long Beach State,72,19,57,3,22,31,41,9,21,30,4,7,0,8,17
2022,Belmont,71,27,60,8,24,9,10,5,23,28,15,5,5,9,20
2022,Florida Atlantic ,71,29,71,8,17,5,6,12,25,37,7,8,3,8,18
2022,Vermont,71,26,58,9,24,10,17,6,26,32,13,1,1,6,21
2022,Troy,70,23,50,8,23,16,17,6,26,32,14,8,4,20,22
2022,San Diego State,69,27,64,5,19,10,17,11,21,32,14,7,6,16,20
2022,Colorado,68,25,58,7,25,11,12,8,23,31,16,3,2,11,11
2022,Cleveland State,68,27,60,1,12,13,19,13,29,42,13,9,3,17,23
2022,Saint Louis,68,25,60,5,18,13,17,12,27,39,13,3,1,13,10
2022,Southeastern Louisiana,68,23,58,7,23,15,19,14,25,39,12,9,3,16,14
2022,Stephen F. Austin,68,27,59,4,18,10,15,8,16,24,11,10,1,16,18
2022,UNC Greensboro,68,23,55,10,26,12,19,12,20,32,14,7,0,8,18
2022,UAB,68,26,56,5,19,11,14,9,23,32,12,6,1,12,14
2022,Texas A&M-CC,67,25,67,8,21,9,19,7,30,37,17,9,3,8,22
2022,USC,66,24,50,9,20,9,15,6,32,38,17,1,3,18,16
2022,Fort Wayne,65,22,53,5,16,16,25,9,20,29,9,6,2,13,10
2022,Morgan State,65,25,63,0,10,15,19,11,24,35,10,8,3,12,22
2022,Alabama,64,26,64,8,24,4,7,10,18,28,16,9,4,14,14
2022,Rice,64,28,61,4,17,4,5,13,28,41,13,4,5,14,15
2022,Towson,64,23,66,8,28,10,16,12,22,34,13,11,3,12,21
2022,Texas State,63,23,56,4,19,13,22,11,26,37,10,4,1,9,22
2022,Colorado State,63,23,65,12,35,5,7,9,16,25,16,10,0,11,19
2022,UConn,63,22,51,7,23,12,13,8,17,25,15,5,4,8,17
2022,Marquette,63,26,73,8,31,3,8,13,24,37,15,5,7,10,15
2022,Iowa,63,24,66,6,29,9,12,14,26,40,14,5,3,11,18
2022,Alcorn State,62,26,67,5,13,5,9,19,19,38,16,6,2,16,20
2022,Montana State,62,21,55,8,24,12,15,10,14,24,14,5,1,16,22
2022,Jacksonville State,61,19,61,8,25,15,18,11,21,32,9,7,1,8,21
2022,Cal State Fullerton,61,24,64,5,17,8,8,12,18,30,10,8,1,8,10
2022,Delaware,60,22,50,3,20,13,16,7,17,24,9,8,2,10,15
2022,Colgate,60,22,57,10,22,6,7,11,25,36,14,2,1,12,13
2022,Wyoming,58,20,46,6,19,12,18,7,23,30,6,2,1,19,17
2022,California Baptist,58,20,59,8,24,10,12,13,19,32,13,7,1,12,19
2022,Nicholls State,58,24,68,7,30,3,9,9,26,35,16,7,4,11,18
2022,South Dakota State,57,22,57,7,23,6,9,5,27,32,12,7,4,10,11
2022,Mississippi State,57,23,46,4,13,7,11,5,22,27,12,3,0,14,17
2022,Yale,56,23,63,4,17,6,11,11,22,33,14,6,3,12,21
2022,Longwood,56,20,52,7,22,9,11,7,17,24,15,9,1,16,13
2022,Toledo,55,24,69,4,23,3,4,12,22,34,12,6,4,7,11
2022,Western Illinois,54,19,62,4,24,12,18,8,22,30,9,5,1,8,13
2022,LSU,54,17,46,4,19,16,23,12,26,38,11,7,1,19,13
2022,Chattanooga,53,21,65,4,15,7,14,16,27,43,6,8,0,10,21
2022,Akron,53,21,53,4,17,7,8,8,26,34,4,6,2,10,15
2022,Boise State,53,17,54,6,21,13,19,12,18,30,7,9,1,10,14
2022,Santa Clara,50,18,60,3,23,11,15,10,34,44,13,3,6,12,16
2022,Norfolk State,49,18,57,5,22,8,10,15,14,29,7,6,1,15,17
2022,Maryland-Eastern Shore,42,16,60,7,34,3,8,9,29,38,10,8,2,17,15
2022,Seton Hall,42,15,52,6,21,6,11,4,17,21,9,8,4,14,17
2022,Loyola (IL),41,15,56,8,28,3,10,11,20,31,12,9,2,14,19
