year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2006,Florida,3052,1061,2120,289,738,641,862,409,952,1360,650,297,207,555,621
2006,Memphis,2961,1034,2291,277,783,616,903,557,928,1485,566,361,235,568,755
2006,Duke,2921,979,2011,274,709,689,905,312,816,1128,546,337,202,491,621
2006,Texas,2781,983,2132,269,722,546,751,527,1195,1722,549,296,186,494,560
2006,UConn,2781,988,2088,188,514,617,874,472,918,1390,541,225,298,483,527
2006,Washington,2706,982,2087,220,602,522,697,451,728,1178,529,273,113,484,632
2006,Boston College,2671,949,1959,211,585,562,833,427,791,1217,639,222,161,466,585
2006,Gonzaga,2643,897,1879,182,500,667,853,354,810,1163,458,234,94,430,625
2006,UCLA,2642,939,1987,236,682,528,764,411,842,1253,541,222,109,547,650
2006,LSU,2633,972,2092,147,454,542,786,454,893,1347,547,297,236,550,565
2006,South Carolina,2575,967,2101,262,757,379,559,403,731,1133,555,292,189,436,548
2006,Syracuse,2535,913,2083,260,766,449,698,448,820,1268,541,313,221,520,625
2006,Cincinnati,2530,907,2117,211,641,505,676,406,791,1197,459,236,193,395,565
2006,Michigan State,2520,896,1871,204,540,524,681,342,793,1135,567,214,101,470,624
2006,Maryland,2505,875,1952,155,415,600,821,420,781,1201,512,258,191,524,623
2006,Belmont,2499,897,1819,261,692,444,643,331,691,1022,518,240,110,498,612
2006,Long Beach State,2498,876,1922,256,721,490,698,355,668,1022,407,223,101,441,564
2006,Northwestern State,2497,888,1920,218,600,503,756,411,745,1156,574,300,111,512,677
2006,Lamar,2487,889,1957,214,630,495,764,380,777,1156,495,238,158,441,595
2006,Wake Forest,2482,851,1880,218,605,562,837,442,865,1306,471,193,148,551,635
2006,Kansas,2480,912,1923,205,539,451,671,402,1000,1402,589,323,185,509,599
2006,Kentucky,2477,903,2020,265,758,406,601,407,775,1182,495,206,106,447,595
2006,Iona,2475,881,1835,196,488,517,748,371,700,1071,481,239,128,459,576
2006,Oral Roberts,2472,866,1883,210,542,522,736,393,733,1126,528,210,132,460,583
2006,North Carolina,2460,863,1809,215,573,519,733,390,826,1215,552,242,127,508,531
2006,Kent State,2458,844,1887,237,660,533,745,341,711,1052,452,265,82,444,682
2006,San Diego State,2456,839,1823,220,556,558,767,394,711,1104,432,251,101,490,545
2006,Villanova,2449,809,1942,288,769,543,717,407,702,1108,403,256,159,363,614
2006,Montana,2449,876,1782,228,590,469,653,336,746,1082,565,229,95,427,562
2006,Northern Arizona,2444,856,1754,200,503,532,706,294,709,1002,516,221,90,523,640
2006,Arizona,2433,909,2037,142,445,473,667,412,653,1065,492,322,125,436,549
2006,George Mason,2429,897,1863,206,579,429,646,317,828,1145,507,249,123,444,528
2006,Wichita State,2422,839,1903,237,648,507,700,406,878,1284,530,183,64,443,547
2006,Tennessee,2413,859,1852,264,683,431,615,321,630,950,509,301,98,380,539
2006,Western Kentucky,2408,864,1827,257,661,423,618,438,679,1117,405,236,114,534,616
2006,Akron,2407,826,1825,264,721,491,682,338,710,1048,535,202,102,407,630
2006,Hofstra,2405,875,1902,214,600,441,681,373,744,1116,446,245,153,441,571
2006,Davidson,2403,855,1885,277,751,416,547,354,791,1145,567,151,51,392,569
2006,Nevada,2401,866,1901,179,498,490,682,376,805,1181,514,179,160,423,532
2006,Pittsburgh,2391,840,1842,206,585,505,729,393,818,1211,541,203,128,444,565
