year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2003,Cal State Fullerton,1825,660,1498,142,387,377,580,310,543,852,340,172,44,372,527
2003,Saint Louis,1821,655,1520,168,496,341,525,249,599,848,368,182,76,320,543
2003,Northwestern,1816,623,1452,198,628,369,529,233,528,761,427,196,81,356,512
2003,Buffalo,1815,652,1622,151,517,360,536,349,604,953,354,180,57,394,632
2003,Youngstown State,1813,652,1573,122,338,387,591,344,579,922,365,180,86,457,638
2003,Fordham,1810,648,1572,192,575,322,521,291,579,869,339,208,92,480,590
2003,Texas-San Antonio,1801,587,1446,184,544,443,625,238,632,870,327,138,64,445,552
2003,Old Dominion,1799,627,1559,158,495,388,550,343,625,967,384,223,75,349,494
2003,William & Mary,1799,640,1530,174,536,345,497,281,644,925,377,159,71,345,451
2003,Binghamton,1797,649,1544,207,593,292,432,293,623,915,343,174,175,397,493
2003,Princeton,1795,637,1350,220,615,301,436,212,520,731,410,204,45,315,478
2003,George Mason,1794,638,1506,125,411,393,579,349,645,994,328,213,62,424,474
2003,Samford,1793,618,1310,258,684,299,405,152,616,767,450,131,41,403,503
2003,Massachusetts,1789,649,1503,163,544,329,516,286,584,870,410,179,108,448,567
2003,Southeastern Louisiana,1775,616,1519,176,566,367,543,278,537,814,341,229,42,372,564
2003,Lamar,1771,605,1409,152,450,409,600,281,664,945,286,167,124,475,489
2003,Penn State,1766,637,1589,172,527,320,434,277,548,825,320,166,106,434,572
2003,Maryland-Eastern Shore,1760,602,1569,222,650,334,456,333,492,824,278,175,69,418,593
2003,Idaho,1759,630,1510,155,459,343,495,282,611,893,347,176,85,377,465
2003,East Carolina,1758,631,1527,119,428,428,551,335,645,980,329,136,100,342,473
2003,Campbell,1756,620,1416,172,493,344,492,207,507,713,393,172,74,423,447
2003,Florida International,1755,626,1520,111,356,392,642,369,574,943,286,225,63,434,554
2003,Montana State,1753,608,1370,172,483,365,528,218,544,761,354,152,49,375,433
2003,Indiana State,1749,643,1630,150,435,312,454,275,622,896,384,205,83,410,571
2003,Arkansas,1726,611,1556,170,548,334,548,364,634,998,274,182,99,460,586
2003,Mount St. Mary's,1715,581,1506,178,552,374,537,304,515,819,315,225,82,402,577
2003,Long Beach State,1711,584,1351,156,470,384,545,241,520,761,326,125,70,447,525
2003,Elon,1706,623,1455,117,364,339,515,315,532,847,306,202,77,436,522
2003,UMBC,1703,627,1451,97,346,352,525,287,589,876,358,198,74,425,506
2003,Navy,1701,597,1457,162,495,345,531,299,594,893,344,203,75,479,557
2003,Bucknell,1687,558,1375,171,503,400,632,280,641,920,345,178,67,460,509
2003,Northwestern State,1682,603,1533,90,333,386,612,344,583,927,292,215,106,502,587
2003,Delaware State,1680,592,1342,180,486,318,463,268,497,765,328,169,87,335,493
2003,Savannah State,1661,628,1686,115,431,292,486,361,565,926,269,253,88,518,694
2003,North Carolina A&T,1654,600,1523,168,491,286,488,287,518,805,248,165,39,437,507
2003,Loyola (MD),1653,543,1377,150,472,417,608,341,678,1018,267,155,74,482,511
2003,Cornell,1641,581,1355,172,503,307,488,225,579,803,352,201,59,393,498
2003,Miami (OH),1641,561,1334,175,546,344,496,225,536,761,311,169,50,323,515
2003,Houston,1631,596,1478,156,514,283,429,305,704,1008,302,146,124,478,465
2003,Dartmouth,1625,565,1350,221,612,274,390,175,549,724,376,163,70,306,495
2003,Coppin State,1625,590,1350,124,316,321,439,250,521,771,258,205,58,397,440
2003,Air Force,1603,536,1114,219,583,312,479,108,458,565,364,167,54,297,520
2003,Towson,1591,588,1401,118,350,297,419,264,624,888,375,162,137,557,462
2003,Portland State,1576,544,1344,136,400,353,528,242,558,799,294,141,74,476,549
2003,UC Riverside,1574,542,1270,155,427,340,469,225,441,666,292,135,35,404,508
2003,Arkansas-Pine Bluff ,1526,539,1519,133,471,315,493,241,539,780,285,222,77,531,561
2003,Nicholls State,1508,531,1373,150,439,296,445,255,538,793,276,157,23,479,527
2003,Army West Point,1482,539,1290,164,452,240,352,185,564,749,322,165,47,430,508
2003,Columbia,1340,457,1225,136,449,290,432,228,561,789,262,139,93,452,493
