year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2008,North Carolina,3454,1250,2564,216,580,738,975,560,1049,1608,656,318,174,557,658
2008,Kansas,3221,1176,2314,271,683,598,852,444,1011,1455,721,356,235,526,706
2008,Memphis,3196,1143,2454,302,865,608,991,521,1019,1540,637,337,244,464,687
2008,Tennessee,2946,1035,2258,312,875,564,856,472,833,1304,637,334,119,470,746
2008,Massachusetts,2934,1006,2281,331,930,591,880,400,900,1300,566,269,265,482,722
2008,Texas,2868,1032,2285,309,800,495,725,469,908,1377,501,228,198,357,629
2008,UCLA,2867,1029,2164,214,612,595,813,454,903,1356,562,285,167,479,569
2008,Duke,2830,964,2084,308,816,594,852,380,783,1162,497,295,133,456,653
2008,Bradley,2805,941,2132,346,925,577,776,374,827,1201,603,297,93,530,740
2008,Davidson,2803,1032,2200,328,902,411,573,373,847,1219,616,290,114,421,658
2008,New Mexico State,2793,1023,2151,214,615,533,843,506,885,1390,527,239,110,559,660
2008,Florida,2791,1029,2108,272,749,461,658,387,837,1224,629,223,111,448,583
2008,Ole Miss,2787,1036,2258,275,747,440,676,465,848,1313,558,241,118,463,645
2008,Western Kentucky,2785,993,2106,270,687,529,755,419,774,1192,458,288,135,510,768
2008,Xavier,2780,936,1973,282,721,626,836,376,872,1247,564,206,125,470,641
2008,West Virginia,2769,983,2169,264,743,539,782,403,831,1234,571,257,188,407,709
2008,Boise State,2767,994,1956,271,690,508,768,310,836,1146,605,215,80,520,591
2008,Syracuse,2765,997,2071,190,558,581,870,432,868,1299,578,291,210,551,578
2008,Tulsa,2746,947,2140,261,739,591,813,445,983,1427,490,211,230,591,684
2008,Pittsburgh,2731,997,2185,225,671,512,768,485,817,1302,578,251,125,442,595
2008,Vanderbilt,2721,928,1995,303,760,562,765,328,793,1121,606,207,118,489,619
2008,Belmont,2714,938,2078,357,979,481,689,379,778,1157,587,290,65,493,626
2008,Cal State Fullerton,2700,974,2060,285,741,467,665,365,753,1118,505,296,50,443,629
2008,Clemson,2693,1000,2191,271,728,422,677,500,737,1237,535,334,185,493,663
2008,Houston,2681,877,2138,375,1039,552,717,396,788,1184,427,289,130,367,636
2008,Rhode Island,2660,938,1996,243,640,541,781,408,780,1188,490,231,132,458,604
2008,Marquette,2658,929,2082,246,697,554,785,429,787,1215,515,325,132,442,731
2008,Virginia Military,2649,945,2126,336,1046,423,611,391,651,1041,518,369,77,461,521
2008,Siena,2613,928,2058,239,626,518,752,347,711,1058,489,320,119,378,524
2008,Louisville,2611,932,2011,272,778,475,734,394,897,1291,542,289,178,490,659
2008,Rider,2610,943,1945,242,609,482,750,369,856,1224,525,251,154,494,598
2008,Notre Dame,2608,914,2015,274,677,506,686,390,897,1287,608,205,125,426,496
2008,Baylor,2601,899,1979,275,727,528,711,339,775,1114,388,237,138,399,664
2008,Arkansas,2593,936,2002,207,608,514,758,420,809,1228,505,241,183,526,658
2008,Austin Peay,2590,855,1917,273,715,607,850,329,710,1039,501,335,75,433,616
2008,Utah State,2585,923,1797,207,516,532,672,301,793,1093,620,185,95,490,589
2008,Brigham Young,2580,906,1970,285,764,483,737,318,937,1255,587,207,135,492,618
2008,Kansas State,2574,916,2067,210,662,532,774,495,786,1281,511,249,113,498,666
2008,Michigan State,2564,949,1976,179,483,487,661,404,836,1240,631,208,152,478,663
2008,Tennessee-Martin,2560,892,2031,309,897,467,677,395,758,1152,461,237,79,453,561
2008,Valparaiso,2558,883,1960,330,858,462,687,288,824,1112,507,169,86,470,664
2008,UConn,2556,868,1880,168,465,652,905,408,879,1286,488,189,285,447,503
2008,Stanford,2553,901,2008,199,544,552,795,448,889,1336,525,158,187,434,609
2008,Ohio State,2551,951,2051,252,748,397,578,368,854,1222,548,242,188,491,537
2008,Robert Morris,2550,932,2022,280,747,406,561,380,743,1123,597,337,78,562,681
2008,Texas A&M,2548,909,1945,211,588,519,820,381,929,1309,486,158,145,454,610
2008,Villanova,2547,868,2013,242,703,569,783,411,761,1171,466,283,98,494,724
2008,Virginia,2535,879,2020,274,748,503,713,396,813,1208,445,191,78,458,643
2008,Miami (FL),2530,864,1976,235,607,567,760,405,802,1207,448,199,157,451,638
2008,UTEP,2527,858,1980,217,657,594,904,374,804,1177,443,253,92,433,773
2008,Gonzaga,2522,891,1837,220,586,520,730,340,821,1161,479,253,153,469,583
2008,California,2521,884,1901,220,613,533,687,337,782,1119,493,136,81,440,589
2008,East Tennessee State,2514,888,1951,230,642,508,705,354,756,1109,419,285,101,519,671
2008,UAB,2511,865,1910,256,687,525,745,348,846,1193,478,197,116,483,641
2008,IU Indy,2510,883,1754,246,582,498,642,299,666,964,479,255,85,389,561
2008,Mississippi State,2489,885,1922,235,703,484,749,378,936,1313,448,199,267,500,568
2008,Nevada,2488,900,1875,195,538,493,690,335,808,1142,475,158,192,458,582
2008,Alabama,2484,917,2010,232,640,418,674,416,764,1180,515,246,148,426,553
2008,Saint Joseph's,2484,859,1800,247,640,519,715,307,709,1016,502,242,154,424,596
2008,Maryland,2483,895,1939,182,539,511,727,363,855,1218,562,225,224,571,590
2008,Georgia Tech,2482,883,1873,214,575,502,717,341,673,1013,480,265,112,486,719
2008,South Alabama,2480,841,1775,220,605,578,821,379,776,1155,509,201,100,451,572
2008,Akron,2479,832,1885,294,762,521,741,343,652,995,466,251,96,444,681
2008,UNC Asheville,2479,900,1845,208,573,469,693,321,826,1146,572,202,196,436,464
2008,Indiana,2476,839,1814,221,633,577,760,357,829,1186,436,233,125,443,574
2008,Duquesne,2470,856,1863,215,680,543,737,369,695,1063,542,282,220,473,598
2008,Missouri,2468,913,2011,214,641,428,620,339,698,1037,524,260,97,409,654
2008,Gardner-Webb,2465,865,1956,269,750,466,706,351,796,1147,543,242,91,483,734
2008,Temple,2457,857,1830,266,722,477,645,266,772,1037,511,214,148,422,602
2008,Virginia Tech,2456,869,1979,192,570,526,772,396,840,1235,468,249,168,498,660
2008,Seton Hall,2452,848,2006,229,677,527,736,375,682,1056,417,305,158,390,629
2008,Florida State,2451,844,1905,234,665,529,684,342,747,1089,375,290,130,516,641
2008,Oregon,2450,858,1788,279,711,455,656,287,728,1015,475,148,81,400,586
2008,UMBC,2450,869,1928,248,636,464,640,334,698,1032,500,209,114,315,535
2008,New Mexico,2446,847,1817,271,646,481,730,320,752,1072,537,207,88,400,643
2008,Lamar,2445,871,1859,253,663,450,673,355,628,982,512,266,79,456,580
2008,Arizona,2443,843,1765,221,566,536,716,263,732,995,526,189,120,408,556
2008,UNLV,2440,844,1999,264,796,488,653,332,801,1133,510,278,106,369,605
2008,Drake,2440,816,1829,310,840,498,656,353,695,1047,485,252,85,388,492
2008,Portland State,2438,846,1823,294,750,452,668,349,698,1047,522,231,108,479,590
2008,Northwestern State,2437,856,1992,221,666,504,712,397,736,1133,504,280,142,624,724
2008,La Salle,2424,840,1886,255,648,489,702,381,725,1106,466,219,95,515,609
2008,Texas State,2423,817,1971,236,662,553,850,440,733,1173,455,266,52,524,816
2008,Texas-Arlington,2422,868,1820,201,577,485,741,322,858,1179,467,218,87,561,649
2008,Wisconsin,2421,841,1872,212,596,527,747,381,845,1225,455,221,120,426,515
2008,Saint Mary's,2421,845,1843,254,706,477,722,374,785,1159,468,231,169,435,557
2008,Washington,2416,911,2014,191,544,403,688,451,716,1166,459,213,72,452,678
2008,Kent State,2412,839,1810,202,552,532,745,345,741,1086,485,300,134,511,653
2008,Tennessee Tech ,2411,835,1837,177,544,564,857,400,728,1128,448,280,126,523,600
2008,Hartford,2407,812,1818,312,820,471,697,251,717,968,494,252,94,506,657
2008,Tennessee State,2404,863,1865,262,699,416,617,314,649,963,476,303,109,443,668
2008,Georgia Southern,2400,883,1961,190,543,444,671,407,724,1131,493,290,130,458,635
2008,UNC Wilmington,2397,861,1817,229,632,446,590,323,779,1102,466,205,86,499,593
