year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2015,Duke,3091,1099,2191,283,732,610,873,427,973,1400,588,278,149,421,607
2015,Gonzaga,2989,1084,2083,264,660,557,806,364,1018,1382,620,226,126,397,637
2015,Notre Dame,2963,1050,2061,302,775,561,756,293,893,1186,576,256,138,357,540
2015,North Carolina,2953,1099,2309,184,514,571,814,501,995,1496,661,251,160,483,737
2015,Brigham Young,2931,976,2090,300,763,679,886,402,913,1315,594,257,103,419,720
2015,Arizona,2911,1009,2068,193,536,700,974,394,963,1357,528,275,131,422,680
2015,Wisconsin,2900,1014,2115,288,790,584,765,363,920,1283,504,174,127,295,501
2015,Kentucky,2900,1006,2150,203,582,685,943,466,965,1431,553,253,268,411,665
2015,Eastern Washington,2820,977,2045,344,860,522,719,327,816,1143,454,219,167,376,621
2015,Louisiana,2789,975,2125,240,670,599,848,431,946,1377,529,239,145,525,665
2015,Arkansas,2787,978,2196,238,681,593,819,445,804,1249,579,277,168,429,683
2015,Iona,2782,950,2051,344,869,538,768,327,894,1221,573,226,135,427,605
2015,Michigan State,2773,1014,2181,294,763,451,714,409,989,1398,646,203,176,441,737
2015,Murray State,2764,961,1995,263,679,579,831,409,854,1263,543,253,113,412,644
2015,Villanova,2754,916,1951,326,837,596,815,346,836,1182,570,278,146,382,594
2015,Oregon,2713,992,2143,263,726,466,613,347,905,1252,508,207,157,421,655
2015,Xavier,2712,956,2011,234,666,566,775,341,906,1247,596,223,106,447,659
2015,Northwestern State,2687,946,2052,264,740,531,709,351,712,1063,508,242,144,392,596
2015,Stanford,2676,908,2089,246,651,614,846,401,914,1315,435,204,102,399,708
2015,Stephen F. Austin,2672,911,1870,262,692,588,799,393,749,1142,596,259,120,476,734
2015,Hofstra,2668,902,2013,303,837,561,801,380,815,1195,525,254,90,380,649
2015,North Florida,2651,897,1910,317,810,540,747,322,853,1175,506,214,146,436,568
2015,Iowa State,2645,940,1973,263,726,502,721,307,876,1183,546,218,133,375,527
2015,Ohio State,2635,964,1995,236,637,471,693,366,829,1195,534,266,178,396,563
2015,Indiana,2633,923,1989,319,786,468,651,377,793,1170,473,170,108,390,605
2015,Louisiana Tech,2632,945,2114,248,756,494,716,358,813,1171,504,303,207,390,597
2015,Gardner-Webb,2619,909,2028,288,823,513,767,365,818,1183,565,233,83,430,569
2015,VCU,2609,896,2139,293,854,524,797,418,813,1231,456,342,153,384,690
2015,Northern Arizona,2606,878,2175,255,734,595,793,461,931,1392,463,182,153,449,709
2015,Miami (FL),2592,878,2053,292,816,544,729,350,909,1259,488,209,126,385,593
2015,Sam Houston State,2592,846,1973,266,808,634,898,447,932,1379,516,229,154,456,712
2015,UCLA,2590,930,2099,223,606,507,750,407,908,1315,498,238,139,430,645
2015,USC Upstate,2579,938,2125,290,863,413,631,464,872,1336,534,283,114,389,588
2015,South Dakota State,2570,867,1919,280,732,556,780,322,892,1214,428,191,129,399,691
2015,Kansas,2561,869,1976,213,562,610,842,398,922,1320,475,237,175,463,639
2015,Evansville,2552,899,1854,153,431,601,803,260,856,1116,574,210,129,455,619
2015,Hawaii,2551,901,2056,226,702,523,762,395,786,1181,465,337,139,467,712
2015,West Virginia,2542,872,2138,227,719,571,863,544,682,1226,494,376,96,452,821
2015,Delaware State,2533,888,2121,282,798,475,672,382,921,1303,430,179,141,484,614
2015,Davidson,2529,898,1924,343,877,390,553,317,788,1105,547,171,93,303,601
2015,NC State,2525,895,2054,236,661,499,727,414,898,1312,415,138,184,375,635
2015,Central Michigan,2504,848,1816,322,864,486,670,305,733,1038,447,226,84,325,562
2015,Oklahoma,2501,885,2036,236,688,495,668,370,933,1303,430,237,174,419,570
2015,Georgia State,2499,902,1878,174,522,521,719,304,772,1076,479,321,143,366,641
2015,Utah,2496,849,1760,264,654,534,760,302,856,1158,489,208,175,407,581
2015,Louisville,2483,878,2048,198,644,529,792,441,891,1332,419,283,192,409,623
2015,Toledo,2483,863,1837,195,533,562,757,342,828,1170,432,170,108,406,563
2015,Radford,2476,892,1946,212,634,480,695,392,818,1209,450,242,150,408,611
2015,UAB,2476,873,2042,202,607,528,715,412,863,1275,516,237,184,483,630
2015,Ole Miss,2475,848,2003,220,662,559,723,398,832,1230,451,225,128,379,668
2015,Vanderbilt,2472,838,1775,255,651,541,764,318,824,1142,540,168,186,452,602
2015,Buffalo,2462,837,1922,199,583,589,819,389,817,1206,433,248,132,381,608
2015,Wichita State,2460,860,1933,239,670,501,715,389,807,1196,477,250,134,327,587
2015,Louisiana-Monroe ,2454,923,2162,192,634,416,583,409,937,1346,497,197,153,439,578
2015,Colorado State,2454,837,1901,245,699,535,794,387,855,1242,499,190,116,361,573
2015,Oakland,2450,857,1854,259,716,477,695,325,747,1072,517,196,55,416,570
2015,Belmont,2450,858,1802,329,866,405,585,284,770,1054,504,209,66,450,548
2015,Minnesota,2449,890,1924,243,638,426,634,316,719,1035,519,313,110,401,596
2015,Dayton,2439,810,1755,239,670,580,846,230,847,1077,490,250,91,415,573
2015,Coastal Carolina,2438,836,1899,228,633,538,780,423,877,1300,385,240,111,401,559
2015,Temple,2436,833,2149,235,772,535,765,423,941,1364,457,254,165,352,632
2015,Eastern Michigan,2429,806,1963,230,742,587,817,379,839,1218,371,305,157,411,659
2015,Lafayette,2426,872,1799,261,640,421,549,270,709,979,514,181,83,366,515
2015,LSU,2423,892,1962,189,558,450,658,379,878,1257,516,240,204,476,516
2015,Morehead State,2418,854,1930,220,639,490,684,403,766,1169,495,278,110,464,779
2015,St. Francis (NY),2418,837,2005,195,662,549,809,501,825,1326,431,232,172,459,643
2015,Maryland,2417,781,1777,258,687,597,790,296,884,1180,376,169,151,430,583
2015,Virginia Military,2415,829,2074,342,1078,415,607,412,728,1140,408,255,177,449,644
2015,Robert Morris,2414,854,1926,221,590,485,684,358,776,1134,428,300,100,467,650
2015,William & Mary,2414,834,1726,293,736,453,617,243,803,1046,487,204,137,379,513
2015,High Point,2407,862,1816,206,535,477,649,310,744,1054,487,206,94,374,515
2015,Western Michigan,2401,819,1802,236,649,527,750,314,754,1068,425,220,77,405,615
2015,Northeastern,2397,838,1725,203,526,518,713,275,837,1112,500,183,129,483,496
2015,Boise State,2390,831,1823,297,758,431,591,286,806,1092,409,206,79,352,582
2015,Texas Southern,2390,818,1840,185,574,569,861,360,768,1128,375,214,109,455,609
2015,Tennessee-Martin,2390,855,1838,268,681,412,582,314,818,1132,441,178,63,394,506
2015,Illinois State,2385,846,1945,212,615,481,674,401,797,1198,407,254,152,449,661
2015,Norfolk State,2385,850,1801,190,549,495,751,347,840,1187,459,173,167,459,667
2015,Akron,2382,824,1982,328,937,406,617,384,806,1190,435,230,155,423,652
2015,Auburn,2378,760,1880,252,727,606,910,327,722,1049,376,238,89,453,708
2015,Oral Roberts,2377,798,1859,205,575,576,801,346,776,1122,376,197,131,396,632
2015,Purdue,2373,827,1840,195,597,524,767,384,822,1205,505,185,177,445,641
2015,Eastern Kentucky,2373,818,1763,299,837,438,562,208,629,837,495,321,98,374,556
2015,Iowa,2372,821,1905,192,576,538,723,399,839,1238,482,218,158,376,536
2015,Providence,2370,828,1889,171,546,543,768,381,797,1178,474,242,155,408,626
2015,N.J.I.T.,2368,808,1768,279,743,473,680,305,773,1078,492,232,149,449,645
2015,Valparaiso,2366,837,1836,236,620,456,676,380,856,1236,443,203,157,422,562
2015,Charlotte,2362,858,1853,201,533,445,685,363,778,1141,437,207,80,435,558
2015,Arizona State,2360,809,1818,231,660,511,766,341,801,1142,431,199,79,474,638
2015,Sacred Heart,2360,874,1912,169,529,443,685,366,798,1164,469,210,110,440,588
2015,Winthrop,2356,812,1809,251,700,481,664,313,765,1078,388,224,140,386,574
2015,George Washington,2354,827,1887,192,545,508,754,404,833,1237,408,197,136,418,559
2015,Southern Methodist,2350,832,1750,145,400,541,770,370,836,1206,524,237,146,426,551
2015,Baylor,2349,813,1874,236,626,487,723,472,822,1294,497,263,132,434,565
2015,Montana,2347,828,1786,274,737,417,581,266,733,999,466,218,84,391,634
2015,Butler,2346,814,1882,192,540,526,767,372,806,1178,387,217,103,376,590
2015,Hampton,2346,796,1959,194,638,560,859,395,863,1258,372,235,141,496,752
2015,Colorado,2345,812,1861,179,535,542,760,373,852,1225,400,194,133,450,614
2015,St. John's,2343,835,1890,198,569,475,687,320,813,1133,408,246,210,353,587
2015,Sacramento State,2342,841,1729,208,510,452,614,262,683,945,466,231,78,355,562
2015,Georgetown,2340,799,1753,201,569,541,769,355,766,1121,427,251,156,415,667
2015,Bucknell,2339,800,1828,233,605,506,726,323,791,1114,446,139,95,377,631
2015,Detroit-Mercy,2334,840,1889,231,602,423,619,315,745,1060,444,254,112,436,687
2015,Mercer,2334,808,1840,212,611,506,736,363,786,1149,468,224,89,377,558
2015,Wofford,2331,818,1802,222,596,473,688,299,795,1094,461,228,87,379,589
2015,Elon,2329,807,1906,240,684,475,695,333,775,1108,394,213,45,440,691
2015,Chattanooga,2325,793,1754,217,621,522,762,346,724,1070,384,210,203,418,619
2015,Loyola (IL),2324,841,1776,224,571,418,608,270,764,1034,489,240,84,466,568
2015,New Mexico State,2316,808,1748,165,450,535,771,413,753,1166,406,219,124,470,541
2015,Portland,2315,810,1825,216,574,479,668,372,765,1137,486,192,148,403,610
2015,Kent State,2313,797,1868,250,693,469,713,384,794,1178,368,177,133,393,645
2015,Richmond,2313,834,1821,231,680,414,600,231,763,994,469,242,116,347,595
2015,Longwood,2311,809,1899,275,746,418,580,301,729,1030,397,270,106,489,671
2015,South Dakota,2309,811,1924,212,589,475,650,362,770,1132,388,184,80,372,603
2015,Idaho,2301,805,1726,236,572,455,642,302,756,1058,405,140,57,361,633
2015,Manhattan,2300,756,1748,215,640,573,829,323,702,1025,460,264,92,481,758
2015,Incarnate Word,2298,773,1647,204,550,548,747,257,688,945,382,229,128,329,537
2015,UC Irvine,2295,854,1851,217,558,370,541,306,827,1133,480,194,168,395,576
2015,Cleveland State,2294,826,1820,247,646,395,576,333,727,1060,454,266,112,408,651
2015,UNC Greensboro,2290,838,1895,216,598,398,613,334,750,1084,400,206,109,414,711
2015,Texas,2290,796,1837,212,626,486,671,393,909,1302,442,128,265,435,555
2015,Stony Brook,2290,835,1998,191,575,429,647,467,887,1354,420,179,147,417,577
2015,Youngstown State,2287,807,1826,208,588,465,670,287,721,1008,450,192,67,374,586
2015,Western Kentucky,2285,793,1824,248,685,451,690,352,813,1165,456,175,106,414,579
2015,Middle Tennessee State,2285,773,1868,242,675,497,710,361,805,1166,396,214,112,470,658
2015,UTEP,2282,800,1717,185,506,497,752,296,817,1113,452,178,133,406,566
2015,Illinois,2281,786,1903,238,670,471,593,325,766,1091,389,208,105,328,577
2015,Northern Iowa,2281,776,1619,257,646,472,644,238,794,1032,413,207,84,363,508
2015,Alabama,2280,760,1724,221,697,539,752,303,780,1083,350,219,125,407,652
2015,Pittsburgh,2279,835,1866,164,484,445,650,377,713,1090,561,168,95,335,606
2015,Vermont,2279,801,1701,182,513,495,715,263,827,1090,446,216,173,442,647
2015,North Carolina Central,2278,813,1668,219,593,433,632,292,793,1085,461,219,134,412,634
2015,Charleston Southern,2277,777,1846,288,845,435,633,387,746,1133,397,214,69,354,540
2015,South Alabama,2275,762,1813,214,640,537,764,337,801,1138,353,157,121,475,586
2015,Old Dominion,2273,836,1935,207,636,394,592,424,804,1228,472,221,115,377,618
2015,Penn State,2273,795,1893,227,679,456,656,330,827,1157,336,206,138,414,691
2015,Texas A&M-CC,2266,748,1678,165,499,605,881,319,740,1059,354,230,91,430,693
2015,UC Davis,2263,775,1583,274,613,439,598,239,719,958,425,165,63,427,562
2015,Southern,2259,801,1894,150,484,507,775,387,837,1224,360,240,145,463,702
2015,UC Santa Barbara,2258,806,1836,225,602,421,572,334,761,1095,503,171,118,360,621
