year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2014,UConn,430,142,313,45,116,101,115,40,147,187,60,44,19,60,98
2014,Fresno State,418,133,293,38,100,114,150,40,146,186,64,40,39,74,111
2014,Kentucky,411,148,317,30,79,85,126,76,133,209,55,27,24,66,86
2014,Murray State,400,143,301,40,108,74,95,54,139,193,71,37,36,51,75
2014,Siena,398,135,329,30,87,98,135,74,145,219,76,34,31,70,119
2014,Virginia Military,371,126,255,32,89,87,113,46,98,144,66,20,14,43,80
2014,Wisconsin,366,128,273,41,104,69,91,46,124,170,68,18,11,42,79
2014,Minnesota,364,114,248,40,110,96,127,37,103,140,77,44,18,55,93
2014,Yale,344,124,293,36,89,60,90,67,126,193,60,31,20,61,79
2014,Southern Methodist,343,122,264,28,67,71,105,62,111,173,74,42,18,55,71
2014,Florida,322,116,262,22,78,68,93,53,119,172,55,29,21,46,60
2014,Tennessee,318,111,222,16,68,80,101,47,94,141,55,19,12,34,54
2014,Pacific,308,114,228,24,69,56,78,40,94,134,60,21,4,48,81
2014,Florida State,301,95,199,26,55,85,119,44,101,145,35,22,19,65,71
2014,Michigan State,288,97,206,33,83,61,73,32,104,136,59,23,10,51,79
2014,Arizona,285,104,218,24,56,53,76,37,90,127,61,23,29,32,71
2014,Michigan,281,100,206,39,83,42,54,37,74,111,56,22,5,35,47
2014,Clemson,260,95,202,25,69,45,55,28,98,126,59,14,32,48,56
2014,Iowa State,254,96,190,27,59,35,52,38,69,107,51,15,9,32,48
2014,Dayton,249,88,201,26,70,47,69,30,94,124,54,30,10,46,74
2014,Louisiana Tech,243,87,205,24,73,45,60,38,67,105,42,30,17,30,60
2014,Belmont,230,78,182,30,85,44,52,38,73,111,51,26,9,38,48
2014,San Diego,224,78,157,20,53,48,65,21,76,97,53,16,15,37,60
2014,UCLA,221,85,180,12,48,39,53,25,71,96,51,22,12,21,49
2014,Towson,219,81,175,18,48,39,63,37,75,112,24,13,18,39,48
2014,Old Dominion,218,79,178,20,61,40,56,42,70,112,43,23,7,32,59
2014,California,217,84,159,19,49,30,38,15,82,97,57,12,11,31,44
2014,Baylor,211,65,146,15,46,66,87,25,77,102,38,14,8,26,43
2014,Ohio,210,75,158,21,55,39,52,16,83,99,48,18,11,38,41
2014,Southern Mississippi,210,72,163,25,67,41,73,37,74,111,50,20,4,35,55
2014,Virginia,207,71,151,19,46,46,58,20,83,103,39,12,15,23,48
2014,Louisville,206,68,157,14,45,56,82,37,71,108,35,26,16,41,60
2014,San Diego State,200,63,157,17,47,57,74,36,79,115,21,14,13,27,54
2014,Columbia,196,64,139,32,69,36,42,20,64,84,48,15,4,31,43
2014,Fort Wayne,192,73,133,16,43,30,49,25,38,63,36,11,3,17,34
2014,Stanford,190,62,154,13,45,53,76,28,79,107,26,23,14,39,58
2014,Illinois State,188,62,167,14,59,50,75,38,79,117,30,18,17,34,55
2014,Georgetown,167,52,113,16,41,47,61,22,38,60,24,17,7,19,51
2014,Oregon,164,51,103,10,31,52,61,11,52,63,30,9,5,16,45
2014,North Carolina,162,66,141,12,35,18,28,33,45,78,25,15,8,21,40
2014,Robert Morris,160,53,122,25,61,29,39,18,60,78,27,13,4,26,30
2014,East Tennessee State,156,56,132,13,39,31,41,29,51,80,24,16,10,14,40
2014,Radford,155,57,119,20,42,21,40,23,35,58,32,11,5,18,38
2014,Arkansas,155,57,143,12,41,29,39,29,54,83,29,11,10,18,37
2014,NC State,154,57,113,8,23,32,53,17,55,72,26,11,14,21,34
2014,Omaha,153,57,125,9,43,30,42,25,53,78,29,16,5,30,34
2014,Texas,152,54,120,9,23,35,43,31,40,71,31,9,8,18,40
2014,Missouri,148,46,93,9,22,47,64,16,47,63,14,11,6,26,35
2014,Gonzaga,146,47,104,15,34,37,54,18,58,76,26,8,6,36,42
2014,Sam Houston State,143,48,107,16,38,31,42,21,51,72,38,14,9,25,33
2014,Texas A&M-CC,142,53,102,14,34,22,38,19,34,53,32,11,3,20,34
2014,Mercer,141,49,98,13,35,30,37,10,36,46,27,6,4,14,36
2014,Wichita State,140,50,99,16,40,24,39,15,54,69,31,10,9,21,38
2014,LSU,138,50,111,16,45,22,33,17,48,65,26,14,9,23,25
2014,Villanova,138,46,113,15,54,31,40,18,58,76,23,14,12,27,41
2014,Kansas,137,51,111,5,23,30,42,27,51,78,24,11,9,28,36
2014,Stephen F. Austin,137,47,108,13,43,30,39,22,49,71,27,7,3,25,39
2014,Harvard,134,41,97,12,34,40,58,18,48,66,17,8,6,24,32
2014,Saint Louis,134,52,117,9,33,21,42,18,53,71,26,16,4,27,45
2014,Holy Cross,134,49,115,16,41,20,23,17,45,62,26,16,13,22,31
2014,Georgia,134,44,93,8,24,38,49,24,47,71,13,14,9,41,36
2014,Memphis,131,51,114,9,35,20,37,23,41,64,35,15,7,18,34
2014,Creighton,131,50,109,14,47,17,30,14,44,58,29,4,3,14,36
2014,Syracuse,130,49,111,7,27,25,31,24,48,72,20,14,13,21,37
2014,Wright State,127,46,103,14,33,21,30,15,53,68,34,12,6,26,36
2014,Albany,126,47,98,6,22,26,33,12,57,69,22,7,3,24,28
2014,Saint Mary's,125,39,94,13,31,34,48,16,41,57,18,18,8,28,46
2014,North Dakota State,124,42,98,8,25,32,39,13,52,65,17,6,8,21,35
2014,Pittsburgh,122,50,112,8,31,14,18,19,45,64,32,16,5,14,25
2014,Penn State,121,34,99,11,34,42,62,26,52,78,15,10,10,24,42
2014,Cal Poly,118,41,109,11,43,25,40,23,39,62,20,11,5,16,37
2014,Illinois,115,44,102,11,38,16,20,11,49,60,17,12,4,18,25
2014,Eastern Michigan,114,40,98,12,32,22,31,12,31,43,17,16,10,15,25
2014,Texas A&M,114,39,107,11,42,25,40,23,53,76,30,10,3,25,29
2014,Princeton,112,41,112,14,49,16,21,17,46,63,26,14,9,24,29
2014,Canisius,100,37,72,11,24,15,21,12,24,36,15,4,6,12,23
2014,Oregon State,92,36,61,6,16,14,21,8,20,28,15,4,6,11,17
2014,Akron,91,36,56,5,17,14,17,6,15,21,19,7,3,10,18
