year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2010,Duke,428,147,327,44,110,90,123,85,145,230,81,30,19,61,92
2010,VCU,399,149,302,40,103,61,95,62,119,180,77,50,25,61,69
2010,Butler,368,118,305,44,129,88,130,57,132,188,54,48,7,59,93
2010,Dayton,368,126,278,42,114,74,114,55,160,215,80,39,18,69,89
2010,North Carolina,352,137,320,24,82,54,87,73,130,202,76,32,23,68,83
2010,West Virginia,344,108,268,28,80,100,134,70,133,202,71,28,23,63,81
2010,Michigan State,334,113,249,34,85,74,105,51,121,172,72,27,24,64,101
2010,Ole Miss,327,112,267,31,97,72,106,54,109,163,57,27,24,36,67
2010,Kansas State,323,113,252,31,79,66,93,60,86,146,53,32,30,49,89
2010,Saint Louis,321,123,277,19,87,56,85,46,122,167,69,29,18,64,86
2010,Kentucky,318,114,240,28,102,62,106,61,114,174,73,32,27,54,89
2010,Rhode Island,307,101,243,28,83,77,111,46,96,141,50,36,23,37,70
2010,Missouri State,301,102,207,30,84,67,82,35,94,128,64,28,21,40,62
2010,Tennessee,290,108,223,24,62,50,72,52,86,138,57,23,12,50,76
2010,Baylor,287,109,233,26,75,43,63,47,100,147,61,32,17,45,66
2010,Pacific,278,97,214,25,70,59,97,43,103,145,36,20,9,46,76
2010,Boston University,262,90,196,33,80,49,74,40,81,120,46,34,16,42,58
2010,Texas Tech,243,85,198,19,53,54,78,49,96,144,50,17,16,42,57
2010,Xavier,232,78,189,27,64,49,71,43,89,132,36,18,10,29,60
2010,Appalachian State,229,83,184,30,68,33,47,38,80,117,38,16,6,30,52
2010,Syracuse,225,80,156,29,66,36,48,33,84,116,53,16,11,47,47
2010,Creighton,223,76,178,26,55,45,53,33,82,115,43,15,15,30,43
2010,Illinois,222,88,194,19,64,27,41,39,78,117,50,18,11,34,51
2010,Washington,218,84,177,20,42,30,50,31,67,97,53,24,21,38,52
2010,Virginia Tech,218,79,175,13,43,47,71,43,70,112,47,14,13,33,43
2010,Ohio State,216,71,161,27,66,47,60,29,68,96,45,19,18,38,45
2010,Cornell,210,76,150,22,59,36,48,23,62,85,32,21,6,33,48
2010,Saint Mary's,204,69,153,21,59,45,62,31,63,94,31,8,10,32,36
2010,Princeton,198,73,156,15,50,37,55,29,71,100,33,20,12,37,57
2010,Purdue,192,73,176,15,49,31,46,21,84,104,44,27,19,32,53
2010,UAB,192,63,155,12,43,54,76,36,77,113,32,29,5,39,44
2010,Northern Iowa,190,59,144,22,61,50,63,32,60,91,26,22,6,35,45
2010,Maryland,172,61,134,13,36,37,45,25,47,71,38,10,4,16,34
2010,Brigham Young,171,53,118,15,39,50,60,19,44,62,23,19,4,25,41
2010,Charleston,168,62,127,26,60,18,19,18,38,55,42,15,4,22,32
2010,Ohio,165,54,113,23,49,34,52,22,38,59,30,15,4,25,35
2010,Morehead State,163,56,118,25,49,26,38,23,54,77,37,20,6,40,43
2010,Marshall,162,52,101,13,32,45,68,15,50,64,35,13,13,24,31
2010,Kansas,157,62,123,15,44,18,28,30,50,79,26,15,14,29,37
2010,Nevada,157,54,117,7,30,42,46,29,54,82,24,8,7,32,42
2010,Pittsburgh,157,55,120,11,33,36,54,22,57,78,30,14,5,23,44
2010,Fairfield,156,53,129,15,39,35,45,22,49,71,31,15,11,21,42
2010,Mississippi State,155,46,112,19,58,44,59,24,48,71,27,19,11,19,24
2010,Memphis,154,53,110,21,44,27,42,16,46,62,25,9,10,24,38
2010,Missouri,145,50,119,12,38,33,49,30,38,68,34,21,11,16,39
2010,Cincinnati,142,45,124,17,59,35,39,22,46,68,33,17,7,26,42
2010,IU Indy,142,44,112,9,28,45,57,25,57,82,17,16,12,32,33
2010,Wake Forest,141,51,134,8,33,31,50,39,54,93,27,8,7,31,41
2010,Villanova,141,43,120,13,41,42,51,25,36,60,18,18,12,23,37
2010,Northern Colorado,140,45,101,10,31,40,54,23,52,74,18,11,9,18,37
2010,Kent State,133,47,114,12,42,27,43,19,47,66,24,10,5,15,34
2010,Gonzaga,132,46,102,6,31,34,50,17,48,65,25,13,8,26,37
2010,Green Bay,132,47,122,16,47,22,28,18,52,69,24,8,3,19,34
2010,Jacksonville,131,50,124,9,37,22,31,24,48,71,23,16,6,23,41
2010,Texas A&M,130,48,116,13,35,21,31,26,59,84,26,12,4,25,26
2010,California,130,45,99,11,27,29,38,18,44,61,23,11,4,24,32
