year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2018,Villanova,503,165,348,76,183,97,119,66,161,227,88,32,27,73,106
2018,North Texas,495,172,362,52,137,99,137,56,192,248,81,39,25,62,104
2018,San Francisco,419,145,353,61,174,68,108,57,178,235,91,25,32,67,102
2018,Michigan,413,149,332,41,143,74,110,44,153,197,67,42,15,59,98
2018,Kansas,403,141,308,46,117,75,100,54,134,188,71,29,18,59,78
2018,Penn State,378,132,282,42,102,72,97,54,119,173,76,30,17,50,86
2018,Utah,366,128,264,48,122,62,83,32,131,163,69,22,9,54,64
2018,Northern Colorado,342,121,243,40,104,60,93,24,120,144,47,32,16,48,72
2018,Loyola (IL),331,126,249,31,82,48,65,28,124,152,74,22,8,68,72
2018,Duke,326,117,244,35,106,57,78,49,91,140,70,27,8,44,59
2018,Western Kentucky,314,116,239,21,66,61,77,37,99,136,56,23,16,39,75
2018,Illinois-Chicago,305,108,241,31,84,58,72,34,115,149,44,26,18,60,78
2018,Mississippi State,283,104,227,30,76,45,62,49,96,145,61,21,20,47,57
2018,Texas Tech,276,101,236,20,68,54,74,44,103,147,53,18,17,41,70
2018,Florida State,271,88,213,25,75,70,95,34,107,141,50,33,26,53,86
2018,Central Michigan,263,92,191,44,109,35,43,32,67,99,56,14,3,30,37
2018,West Virginia,257,92,198,23,64,50,65,42,67,109,49,28,13,36,73
2018,Marquette,248,83,168,31,71,51,57,27,57,84,47,17,12,45,69
2018,Kansas State,242,83,214,25,78,51,77,34,93,127,37,37,11,45,77
2018,Clemson,239,90,185,22,60,37,51,25,91,116,41,16,14,27,52
2018,Syracuse,237,81,199,15,55,60,86,43,98,141,33,19,14,46,73
2018,Oklahoma State,235,74,201,25,68,62,86,48,79,127,46,19,10,26,57
2018,Saint Mary's,232,89,171,29,61,25,37,37,72,109,42,17,4,36,42
2018,Texas A&M,231,89,179,19,55,34,57,28,95,123,43,11,20,41,38
